customer,risk_score
C1498789728,0.41000000000000003
C604370892,0.41000000000000003
C496375949,0.41000000000000003
C328852135,0.41000000000000003
C778559237,0.41000000000000003
C849275661,0.41000000000000003
C800148567,0.38500000000000006
C1395724466,0.29000000000000004
C1482163532,0.29000000000000004
C428481415,0.29000000000000004
C2099513383,0.29000000000000004
C1384834731,0.29000000000000004
C627663302,0.29000000000000004
C279410299,0.29000000000000004
C1526844109,0.29000000000000004
C1724169215,0.29000000000000004
C1635207173,0.29000000000000004
C1772320500,0.29000000000000004
C192502610,0.29000000000000004
C1239033059,0.29000000000000004
C428796726,0.29000000000000004
C1504109395,0.29000000000000004
C397672119,0.29000000000000004
C1584615007,0.29000000000000004
C1554565380,0.29000000000000004
C440480434,0.29000000000000004
C211419500,0.29000000000000004
C126978053,0.29000000000000004
C1641858968,0.29000000000000004
C550662945,0.29000000000000004
C135718722,0.29000000000000004
C475884382,0.29000000000000004
C333889992,0.29000000000000004
C266514182,0.29000000000000004
C50108055,0.29000000000000004
C2043004079,0.29000000000000004
C1111943568,0.29000000000000004
C1868496077,0.29000000000000004
C471532505,0.29000000000000004
C1972335962,0.29000000000000004
C1287011554,0.29000000000000004
C1699336025,0.29000000000000004
C1370209618,0.29000000000000004
C1071364078,0.29000000000000004
C253058371,0.29000000000000004
C1816901556,0.29000000000000004
C1529639302,0.29000000000000004
C830074476,0.29000000000000004
C1167066016,0.29000000000000004
C220253404,0.29000000000000004
C676198312,0.29000000000000004
C1916817422,0.29000000000000004
C453898501,0.29000000000000004
C284399568,0.29000000000000004
C1689509579,0.29000000000000004
C193925126,0.29000000000000004
C1501225322,0.29000000000000004
C1995996731,0.29000000000000004
C174326515,0.29000000000000004
C1962382646,0.29000000000000004
C268913927,0.29000000000000004
C946931034,0.29000000000000004
C1950826101,0.29000000000000004
C445289249,0.29000000000000004
C1003144549,0.29000000000000004
C2114628469,0.29000000000000004
C1509543564,0.29000000000000004
C978609035,0.29000000000000004
C746015041,0.29000000000000004
C748459006,0.29000000000000004
C802892678,0.29000000000000004
C2057872616,0.29000000000000004
C679458956,0.29000000000000004
C330175136,0.29000000000000004
C1963947209,0.29000000000000004
C681553481,0.29000000000000004
C1234105592,0.29000000000000004
C1431609321,0.29000000000000004
C824272289,0.29000000000000004
C560433673,0.29000000000000004
C226808436,0.29000000000000004
C559367869,0.29000000000000004
C64821186,0.29000000000000004
C1143643225,0.29000000000000004
C1877395866,0.29000000000000004
C432972620,0.29000000000000004
C756334542,0.29000000000000004
C724704039,0.29000000000000004
C339598347,0.29000000000000004
C1746038925,0.29000000000000004
C194399150,0.29000000000000004
C928216789,0.29000000000000004
C843373110,0.29000000000000004
C744944969,0.29000000000000004
C682831288,0.29000000000000004
C189858515,0.29000000000000004
C225855424,0.29000000000000004
C12387149,0.29000000000000004
C2132953900,0.29000000000000004
C1343686543,0.29000000000000004
C583606488,0.29000000000000004
C811058053,0.29000000000000004
C824197891,0.29000000000000004
C886149094,0.29000000000000004
C1500894076,0.29000000000000004
C1513161774,0.29000000000000004
C1419250546,0.29000000000000004
C807247901,0.29000000000000004
C236282128,0.29000000000000004
C1600411324,0.29000000000000004
C917424012,0.29000000000000004
C386229497,0.29000000000000004
C661036017,0.29000000000000004
C296339841,0.29000000000000004
C56464516,0.29000000000000004
C1774637063,0.29000000000000004
C74288440,0.29000000000000004
C251557282,0.29000000000000004
C157316544,0.29000000000000004
C1033905669,0.29000000000000004
C729866516,0.29000000000000004
C1619402333,0.29000000000000004
C1594614487,0.29000000000000004
C1533101408,0.29000000000000004
C761094809,0.29000000000000004
C271536551,0.29000000000000004
C2015493892,0.29000000000000004
C1328066869,0.29000000000000004
C600440772,0.29000000000000004
C12446143,0.29000000000000004
C1320217924,0.29000000000000004
C465764513,0.29000000000000004
C443821355,0.29000000000000004
C392554384,0.29000000000000004
C796779033,0.29000000000000004
C580675565,0.29000000000000004
C723579517,0.29000000000000004
C1131308631,0.29000000000000004
C1176716802,0.29000000000000004
C1890507569,0.29000000000000004
C1195194841,0.29000000000000004
C945122982,0.29000000000000004
C1376298229,0.29000000000000004
C748261222,0.29000000000000004
C1986422018,0.29000000000000004
C874799130,0.29000000000000004
C40695361,0.29000000000000004
C720103842,0.29000000000000004
C690075960,0.29000000000000004
C45445256,0.29000000000000004
C1074821415,0.29000000000000004
C1575675375,0.29000000000000004
C232839882,0.29000000000000004
C1432434767,0.29000000000000004
C1890843884,0.29000000000000004
C394010840,0.29000000000000004
C1904649629,0.29000000000000004
C527175306,0.29000000000000004
C1589946287,0.29000000000000004
C338077337,0.29000000000000004
C1293367160,0.29000000000000004
C1759870142,0.29000000000000004
C2028021349,0.29000000000000004
C227349711,0.29000000000000004
C558976656,0.29000000000000004
C53097320,0.29000000000000004
C232933235,0.29000000000000004
C1455346847,0.29000000000000004
C2096026497,0.29000000000000004
C1096550049,0.29000000000000004
C91293619,0.29000000000000004
C240259950,0.29000000000000004
C421267802,0.29000000000000004
C1975918135,0.29000000000000004
C753151063,0.29000000000000004
C774678107,0.29000000000000004
C727801303,0.29000000000000004
C1392325760,0.29000000000000004
C1914273578,0.29000000000000004
C1219369531,0.29000000000000004
C1323102423,0.29000000000000004
C190151108,0.29000000000000004
C1613524189,0.29000000000000004
C1086886165,0.29000000000000004
C1521873113,0.29000000000000004
C1150916934,0.29000000000000004
C2068362794,0.29000000000000004
C297262462,0.29000000000000004
C1021853943,0.29000000000000004
C366015139,0.29000000000000004
C1721439071,0.29000000000000004
C58711561,0.29000000000000004
C2061973160,0.29000000000000004
C717821178,0.29000000000000004
C1960374140,0.29000000000000004
C1520594719,0.29000000000000004
C728526866,0.29000000000000004
C530428123,0.29000000000000004
C569320209,0.29000000000000004
C1053475882,0.29000000000000004
C268135707,0.29000000000000004
C1691129499,0.29000000000000004
C1801476782,0.29000000000000004
C204826802,0.29000000000000004
C1077015294,0.29000000000000004
C1553848604,0.29000000000000004
C1249646090,0.29000000000000004
C251155815,0.29000000000000004
C2131770345,0.29000000000000004
C1360211577,0.29000000000000004
C677267519,0.29000000000000004
C283572058,0.29000000000000004
C997676807,0.29000000000000004
C700370165,0.29000000000000004
C1860400069,0.29000000000000004
C1345723287,0.29000000000000004
C1952151719,0.29000000000000004
C893429179,0.29000000000000004
C443582547,0.29000000000000004
C1390396132,0.29000000000000004
C1126553623,0.29000000000000004
C1981739754,0.29000000000000004
C1335050193,0.29000000000000004
C1416048048,0.29000000000000004
C855994065,0.29000000000000004
C499285129,0.29000000000000004
C317930384,0.29000000000000004
C307295542,0.29000000000000004
C2113546820,0.29000000000000004
C98299126,0.29000000000000004
C1436393926,0.29000000000000004
C877149388,0.29000000000000004
C393827339,0.29000000000000004
C579802590,0.29000000000000004
C1726228995,0.29000000000000004
C1337916138,0.29000000000000004
C1728766751,0.29000000000000004
C1767843797,0.29000000000000004
C613945298,0.29000000000000004
C2007598893,0.29000000000000004
C691254720,0.29000000000000004
C41157366,0.29000000000000004
C632451489,0.29000000000000004
C819823478,0.29000000000000004
C248609774,0.29000000000000004
C403254166,0.29000000000000004
C510508465,0.29000000000000004
C1847509784,0.29000000000000004
C514188366,0.29000000000000004
C442930147,0.29000000000000004
C1138925641,0.29000000000000004
C1038703599,0.29000000000000004
C1683370078,0.29000000000000004
C136905374,0.29000000000000004
C1049373115,0.29000000000000004
C813762314,0.29000000000000004
C1273788316,0.29000000000000004
C399194578,0.29000000000000004
C75869518,0.29000000000000004
C1206568552,0.29000000000000004
C1205301171,0.29000000000000004
C1288198891,0.29000000000000004
C710234887,0.29000000000000004
C1399777959,0.29000000000000004
C2117166051,0.29000000000000004
C929452805,0.29000000000000004
C1337111208,0.29000000000000004
C680344850,0.29000000000000004
C2085432393,0.29000000000000004
C1769365183,0.29000000000000004
C951734078,0.29000000000000004
C1656470887,0.29000000000000004
C437789159,0.29000000000000004
C2145867337,0.29000000000000004
C1875111889,0.29000000000000004
C1811547383,0.29000000000000004
C950455250,0.29000000000000004
C2071221217,0.29000000000000004
C460154939,0.29000000000000004
C988315299,0.29000000000000004
C1958390694,0.29000000000000004
C767432440,0.29000000000000004
C1777995577,0.29000000000000004
C374540077,0.29000000000000004
C279581359,0.29000000000000004
C1172499181,0.29000000000000004
C2093198298,0.29000000000000004
C1264851251,0.29000000000000004
C619979126,0.29000000000000004
C2140602741,0.29000000000000004
C745067909,0.29000000000000004
C1627377482,0.29000000000000004
C79685693,0.29000000000000004
C898219424,0.29000000000000004
C907152002,0.29000000000000004
C1813397950,0.29000000000000004
C1768641212,0.29000000000000004
C586418681,0.29000000000000004
C248696683,0.29000000000000004
C1405325375,0.29000000000000004
C1131653995,0.29000000000000004
C1898031048,0.29000000000000004
C34449369,0.29000000000000004
C1328129815,0.29000000000000004
C1212545025,0.29000000000000004
C1172960304,0.29000000000000004
C1296958555,0.29000000000000004
C1192446625,0.29000000000000004
C1797603707,0.29000000000000004
C400115590,0.29000000000000004
C235595766,0.29000000000000004
C455726379,0.29000000000000004
C1172132353,0.29000000000000004
C136069846,0.29000000000000004
C447691425,0.29000000000000004
C609192087,0.29000000000000004
C622895111,0.29000000000000004
C1836222190,0.29000000000000004
C1964057499,0.29000000000000004
C106014281,0.29000000000000004
C1146238216,0.29000000000000004
C1670545931,0.29000000000000004
C1851637805,0.29000000000000004
C584557699,0.29000000000000004
C1797537080,0.29000000000000004
C716387162,0.29000000000000004
C480653355,0.29000000000000004
C937819227,0.29000000000000004
C620056343,0.29000000000000004
C1426641418,0.29000000000000004
C1516918990,0.29000000000000004
C2115498160,0.29000000000000004
C362177417,0.29000000000000004
C57767498,0.29000000000000004
C1168382976,0.29000000000000004
C1648846292,0.29000000000000004
C1951379728,0.29000000000000004
C975904548,0.29000000000000004
C895435419,0.29000000000000004
C1103264086,0.29000000000000004
C411817066,0.29000000000000004
C23255057,0.29000000000000004
C960616043,0.29000000000000004
C1262822392,0.29000000000000004
C2061011390,0.29000000000000004
C1231719789,0.29000000000000004
C1811410702,0.29000000000000004
C573946296,0.29000000000000004
C1126404645,0.29000000000000004
C735889364,0.29000000000000004
C128846374,0.29000000000000004
C833173784,0.29000000000000004
C1002867448,0.29000000000000004
C1990717587,0.29000000000000004
C1704431060,0.29000000000000004
C1850811027,0.29000000000000004
C1876055846,0.29000000000000004
C1804055899,0.29000000000000004
C1245472829,0.29000000000000004
C819534331,0.29000000000000004
C596605403,0.29000000000000004
C201194572,0.29000000000000004
C1339765646,0.29000000000000004
C909138179,0.29000000000000004
C191306416,0.29000000000000004
C1956131129,0.29000000000000004
C2053317346,0.29000000000000004
C1165432870,0.29000000000000004
C934354468,0.29000000000000004
C645012466,0.29000000000000004
C1060989750,0.29000000000000004
C1911386065,0.29000000000000004
C1144765475,0.29000000000000004
C979818878,0.29000000000000004
C1709491772,0.29000000000000004
C1017251397,0.29000000000000004
C1522769419,0.29000000000000004
C1935431118,0.29000000000000004
C130446158,0.29000000000000004
C803212365,0.29000000000000004
C2112546378,0.29000000000000004
C1107490681,0.29000000000000004
C568332027,0.29000000000000004
C1174600239,0.29000000000000004
C509499558,0.29000000000000004
C1489406543,0.29000000000000004
C945185490,0.29000000000000004
C1283123149,0.29000000000000004
C1867139643,0.29000000000000004
C904861071,0.29000000000000004
C583054466,0.29000000000000004
C1703397679,0.29000000000000004
C244684090,0.29000000000000004
C1605283162,0.29000000000000004
C118695434,0.29000000000000004
C211013214,0.29000000000000004
C762526638,0.29000000000000004
C289358776,0.29000000000000004
C698185039,0.29000000000000004
C1320619361,0.29000000000000004
C1758605112,0.29000000000000004
C1825696318,0.29000000000000004
C1657099262,0.29000000000000004
C1064252,0.29000000000000004
C320299289,0.29000000000000004
C1656297741,0.29000000000000004
C1807858012,0.29000000000000004
C1252726599,0.29000000000000004
C610650276,0.29000000000000004
C267836586,0.29000000000000004
C1719022215,0.29000000000000004
C1046160944,0.29000000000000004
C768211418,0.29000000000000004
C1512598168,0.29000000000000004
C244767361,0.29000000000000004
C1548692005,0.29000000000000004
C699775868,0.29000000000000004
C168537290,0.29000000000000004
C1311438732,0.29000000000000004
C1614837211,0.29000000000000004
C498202206,0.29000000000000004
C369851597,0.29000000000000004
C2006081398,0.29000000000000004
C110721357,0.29000000000000004
C884262954,0.29000000000000004
C1775946146,0.29000000000000004
C719119378,0.29000000000000004
C1510766173,0.29000000000000004
C575690148,0.29000000000000004
C2101652614,0.29000000000000004
C1826157000,0.29000000000000004
C158532191,0.29000000000000004
C1609684527,0.29000000000000004
C536040832,0.29000000000000004
C212393396,0.29000000000000004
C1958365625,0.29000000000000004
C984004979,0.29000000000000004
C778522750,0.29000000000000004
C412598741,0.29000000000000004
C1494894937,0.29000000000000004
C644392185,0.29000000000000004
C1199179502,0.29000000000000004
C1383996884,0.29000000000000004
C1978875757,0.29000000000000004
C886316377,0.29000000000000004
C1589572557,0.29000000000000004
C1423847048,0.29000000000000004
C2136124320,0.29000000000000004
C280663936,0.29000000000000004
C1593451016,0.29000000000000004
C990662375,0.29000000000000004
C98102770,0.29000000000000004
C1898673154,0.29000000000000004
C1920300141,0.29000000000000004
C1134266682,0.29000000000000004
C241877044,0.29000000000000004
C1595218853,0.29000000000000004
C1127612996,0.29000000000000004
C1912072636,0.29000000000000004
C987060415,0.29000000000000004
C1335946878,0.29000000000000004
C520578291,0.29000000000000004
C2081864787,0.29000000000000004
C1027992087,0.29000000000000004
C2005861561,0.29000000000000004
C166428193,0.29000000000000004
C757734131,0.29000000000000004
C1014157064,0.29000000000000004
C325785010,0.29000000000000004
C563095973,0.29000000000000004
C2052522327,0.29000000000000004
C463832399,0.29000000000000004
C986684276,0.29000000000000004
C1583677099,0.29000000000000004
C976815969,0.29000000000000004
C1561314180,0.29000000000000004
C872958755,0.29000000000000004
C1777285191,0.29000000000000004
C331962868,0.29000000000000004
C457481745,0.29000000000000004
C1082052603,0.29000000000000004
C136934937,0.29000000000000004
C935808590,0.29000000000000004
C551495160,0.29000000000000004
C1283389863,0.29000000000000004
C2073441574,0.29000000000000004
C1126435671,0.29000000000000004
C1041177868,0.29000000000000004
C1461941814,0.29000000000000004
C1917732359,0.29000000000000004
C730554523,0.29000000000000004
C957388291,0.29000000000000004
C2141994208,0.29000000000000004
C1502867085,0.29000000000000004
C1413069598,0.29000000000000004
C604079213,0.29000000000000004
C1476152368,0.29000000000000004
C501534439,0.29000000000000004
C793190583,0.29000000000000004
C1651432416,0.29000000000000004
C1375588744,0.29000000000000004
C776956084,0.29000000000000004
C989926584,0.29000000000000004
C2067759674,0.29000000000000004
C530706181,0.29000000000000004
C753909684,0.29000000000000004
C1511820270,0.29000000000000004
C178284655,0.29000000000000004
C869549835,0.29000000000000004
C1885389259,0.29000000000000004
C1298619617,0.29000000000000004
C795982694,0.29000000000000004
C1128595247,0.29000000000000004
C1489485786,0.29000000000000004
C115861237,0.29000000000000004
C1231540556,0.29000000000000004
C620979654,0.29000000000000004
C405176846,0.29000000000000004
C565957561,0.29000000000000004
C107918665,0.29000000000000004
C2013691076,0.29000000000000004
C1249997361,0.29000000000000004
C634450630,0.29000000000000004
C766681183,0.29000000000000004
C1351513579,0.29000000000000004
C267095061,0.29000000000000004
C662335667,0.29000000000000004
C1315729466,0.29000000000000004
C1478131079,0.29000000000000004
C2093094872,0.29000000000000004
C1113692772,0.29000000000000004
C1224930612,0.29000000000000004
C1012785532,0.29000000000000004
C1969888196,0.29000000000000004
C164033249,0.29000000000000004
C2083867018,0.29000000000000004
C1154643177,0.29000000000000004
C309167705,0.29000000000000004
C1539958048,0.29000000000000004
C656990981,0.29000000000000004
C1402361680,0.29000000000000004
C483839018,0.29000000000000004
C2046411473,0.29000000000000004
C1965847730,0.29000000000000004
C360993061,0.29000000000000004
C1923077600,0.29000000000000004
C2038217540,0.29000000000000004
C1174972650,0.29000000000000004
C418503512,0.29000000000000004
C1501491300,0.29000000000000004
C1225480920,0.29000000000000004
C864016033,0.29000000000000004
C1499819931,0.29000000000000004
C1624708898,0.29000000000000004
C2009751781,0.29000000000000004
C1285997774,0.29000000000000004
C1261039678,0.29000000000000004
C799971746,0.29000000000000004
C1920297459,0.29000000000000004
C1045308594,0.29000000000000004
C1897049400,0.29000000000000004
C53419210,0.29000000000000004
C501430369,0.29000000000000004
C1463207930,0.29000000000000004
C1441210143,0.29000000000000004
C456278962,0.29000000000000004
C1493448513,0.29000000000000004
C460997507,0.29000000000000004
C1795589331,0.29000000000000004
C1289906124,0.29000000000000004
C1291253720,0.29000000000000004
C970036466,0.29000000000000004
C1914617637,0.29000000000000004
C205440231,0.29000000000000004
C77522578,0.29000000000000004
C932583850,0.29000000000000004
C1291064616,0.29000000000000004
C811740536,0.29000000000000004
C2029082859,0.29000000000000004
C1623486994,0.29000000000000004
C594531345,0.29000000000000004
C338425299,0.29000000000000004
C1106019345,0.29000000000000004
C1147738,0.29000000000000004
C1350764838,0.29000000000000004
C1325715213,0.29000000000000004
C37303120,0.29000000000000004
C1276951352,0.29000000000000004
C993080887,0.29000000000000004
C42336887,0.29000000000000004
C719371160,0.29000000000000004
C1352176950,0.29000000000000004
C1671386208,0.29000000000000004
C1508899185,0.29000000000000004
C1869304397,0.29000000000000004
C662736689,0.29000000000000004
C727441216,0.29000000000000004
C60191466,0.29000000000000004
C1869205806,0.29000000000000004
C1759201437,0.29000000000000004
C1813935292,0.29000000000000004
C1860513229,0.29000000000000004
C65770943,0.29000000000000004
C1640383759,0.29000000000000004
C1664754826,0.29000000000000004
C1723324881,0.29000000000000004
C658159591,0.29000000000000004
C1454647145,0.29000000000000004
C922511709,0.29000000000000004
C1511598070,0.29000000000000004
C866223001,0.29000000000000004
C1846690874,0.29000000000000004
C200951440,0.29000000000000004
C1136429447,0.29000000000000004
C1911073179,0.29000000000000004
C1800686774,0.29000000000000004
C1868541252,0.29000000000000004
C629986470,0.29000000000000004
C740951199,0.29000000000000004
C2106812355,0.29000000000000004
C458997681,0.29000000000000004
C179526691,0.29000000000000004
C929217481,0.29000000000000004
C1055424374,0.29000000000000004
C528487670,0.29000000000000004
C653209376,0.29000000000000004
C94238070,0.29000000000000004
C1489369739,0.29000000000000004
C351960380,0.29000000000000004
C53279306,0.29000000000000004
C97996902,0.29000000000000004
C1742881869,0.29000000000000004
C1564510445,0.29000000000000004
C1261940778,0.29000000000000004
C511616022,0.29000000000000004
C1813502462,0.16999999999999998
C1271076852,0.16999999999999998
C1679122482,0.16999999999999998
C1147731020,0.16999999999999998
C1469166919,0.16999999999999998
C10522193,0.16999999999999998
C1206059543,0.16999999999999998
C1898874463,0.16999999999999998
C182373184,0.16999999999999998
C611018486,0.16999999999999998
C1010364515,0.16999999999999998
C1922817002,0.16999999999999998
C1386615408,0.16999999999999998
C824009085,0.16999999999999998
C984329887,0.16999999999999998
C824600756,0.16999999999999998
C745612987,0.16999999999999998
C1032986144,0.16999999999999998
C2061552872,0.16999999999999998
C1770876208,0.16999999999999998
C466778325,0.16999999999999998
C1033267883,0.16999999999999998
C1076719278,0.16999999999999998
C1357690726,0.16999999999999998
C392981119,0.16999999999999998
C1172939861,0.16999999999999998
C1016316711,0.16999999999999998
C735186749,0.16999999999999998
C167883190,0.16999999999999998
C749136382,0.16999999999999998
C1934717794,0.16999999999999998
C1172712164,0.16999999999999998
C1736918986,0.16999999999999998
C761467711,0.16999999999999998
C157628688,0.16999999999999998
C1567525514,0.16999999999999998
C1123592361,0.16999999999999998
C2001673166,0.16999999999999998
C1639459549,0.16999999999999998
C689874395,0.16999999999999998
C281011897,0.16999999999999998
C1187639680,0.16999999999999998
C123119855,0.16999999999999998
C620410594,0.16999999999999998
C550320205,0.16999999999999998
C1227470345,0.16999999999999998
C1591834226,0.16999999999999998
C1418109396,0.16999999999999998
C1944825103,0.16999999999999998
C145973203,0.16999999999999998
C578402064,0.16999999999999998
C794953514,0.16999999999999998
C130417473,0.16999999999999998
C958153130,0.16999999999999998
C171493374,0.16999999999999998
C828389234,0.16999999999999998
C1869197498,0.16999999999999998
C1202612200,0.16999999999999998
C1990458807,0.16999999999999998
C403846118,0.16999999999999998
C1698719161,0.16999999999999998
C660981056,0.16999999999999998
C55219011,0.16999999999999998
C83992394,0.16999999999999998
C1498545373,0.16999999999999998
C50982876,0.16999999999999998
C1736997874,0.16999999999999998
C1170076021,0.16999999999999998
C1259154316,0.16999999999999998
C416229287,0.16999999999999998
C1407664911,0.16999999999999998
C686667610,0.16999999999999998
C161812704,0.16999999999999998
C1744402272,0.16999999999999998
C2031481464,0.16999999999999998
C989190698,0.16999999999999998
C109599906,0.16999999999999998
C1941488524,0.16999999999999998
C1505375896,0.16999999999999998
C1902732876,0.16999999999999998
C415536878,0.16999999999999998
C7664254,0.16999999999999998
C1436842596,0.16999999999999998
C1232872566,0.16999999999999998
C1748741336,0.16999999999999998
C837153776,0.16999999999999998
C985321677,0.16999999999999998
C911248468,0.16999999999999998
C1174884847,0.16999999999999998
C1649736304,0.16999999999999998
C653593128,0.16999999999999998
C1966206631,0.16999999999999998
C1441982989,0.16999999999999998
C1730905710,0.16999999999999998
C2092649833,0.16999999999999998
C2042062531,0.16999999999999998
C1357152553,0.16999999999999998
C280453538,0.16999999999999998
C2120804928,0.16999999999999998
C1882389831,0.16999999999999998
C759668657,0.16999999999999998
C458620662,0.16999999999999998
C276040640,0.16999999999999998
C747013817,0.16999999999999998
C320948530,0.16999999999999998
C742747385,0.16999999999999998
C413436801,0.16999999999999998
C1543875732,0.16999999999999998
C763008646,0.16999999999999998
C58410174,0.16999999999999998
C761051277,0.16999999999999998
C861147836,0.16999999999999998
C1492453044,0.16999999999999998
C134549138,0.16999999999999998
C864609718,0.16999999999999998
C318937330,0.16999999999999998
C477876200,0.16999999999999998
C287096017,0.16999999999999998
C161304359,0.16999999999999998
C1871989652,0.16999999999999998
C1961425714,0.16999999999999998
C122086708,0.16999999999999998
C1341420873,0.16999999999999998
C904611170,0.16999999999999998
C340745877,0.16999999999999998
C2014467062,0.16999999999999998
C1093235949,0.16999999999999998
C1109063699,0.16999999999999998
C1662875350,0.16999999999999998
C2081964433,0.16999999999999998
C483862570,0.16999999999999998
C973871961,0.16999999999999998
C720101601,0.16999999999999998
C370911793,0.16999999999999998
C1248032388,0.16999999999999998
C1666364920,0.16999999999999998
C369161626,0.16999999999999998
C1566537681,0.16999999999999998
C1063911718,0.16999999999999998
C1729932535,0.16999999999999998
C645699061,0.16999999999999998
C1471941974,0.16999999999999998
C439160277,0.16999999999999998
C1774818413,0.16999999999999998
C1805683209,0.16999999999999998
C1332770852,0.16999999999999998
C1540612257,0.16999999999999998
C695189508,0.16999999999999998
C2052620729,0.16999999999999998
C990669025,0.16999999999999998
C1478539558,0.16999999999999998
C60662607,0.16999999999999998
C1769568541,0.16999999999999998
C2020603088,0.16999999999999998
C1839005697,0.16999999999999998
C622609024,0.16999999999999998
C1476794077,0.16999999999999998
C189429491,0.16999999999999998
C446355106,0.16999999999999998
C1542108496,0.16999999999999998
C45894969,0.16999999999999998
C1077231874,0.16999999999999998
C1981662815,0.16999999999999998
C1922817437,0.16999999999999998
C2027834756,0.16999999999999998
C2043772827,0.16999999999999998
C1188527822,0.16999999999999998
C823727491,0.16999999999999998
C898092839,0.16999999999999998
C298512902,0.16999999999999998
C1236311131,0.16999999999999998
C117010065,0.16999999999999998
C1753580872,0.16999999999999998
C1495704488,0.16999999999999998
C1653808799,0.16999999999999998
C1206868531,0.16999999999999998
C2039231781,0.16999999999999998
C424881125,0.16999999999999998
C380259496,0.16999999999999998
C1003689726,0.16999999999999998
C490060869,0.16999999999999998
C184277394,0.16999999999999998
C479892488,0.16999999999999998
C758418786,0.16999999999999998
C1877821510,0.16999999999999998
C1869837140,0.16999999999999998
C1321785721,0.16999999999999998
C1622806534,0.16999999999999998
C617337339,0.16999999999999998
C398688212,0.16999999999999998
C1457289693,0.16999999999999998
C1546112622,0.16999999999999998
C70308191,0.16999999999999998
C50436271,0.16999999999999998
C31834923,0.16999999999999998
C1076805059,0.16999999999999998
C324470431,0.16999999999999998
C257999182,0.16999999999999998
C854326947,0.16999999999999998
C1023535667,0.16999999999999998
C1203086307,0.16999999999999998
C1292192976,0.16999999999999998
C1404867668,0.16999999999999998
C64135168,0.16999999999999998
C1354639101,0.16999999999999998
C1482835457,0.16999999999999998
C1933706311,0.16999999999999998
C554695599,0.16999999999999998
C281538254,0.16999999999999998
C1889356531,0.16999999999999998
C1773017860,0.16999999999999998
C1556040711,0.16999999999999998
C1272615921,0.16999999999999998
C283015269,0.16999999999999998
C962384366,0.16999999999999998
C1303240584,0.16999999999999998
C1733866787,0.16999999999999998
C841288394,0.16999999999999998
C1660090994,0.16999999999999998
C1778277386,0.16999999999999998
C523431523,0.16999999999999998
C1509320193,0.16999999999999998
C391863211,0.16999999999999998
C1049804269,0.16999999999999998
C471537150,0.16999999999999998
C1074125471,0.16999999999999998
C1620002899,0.16999999999999998
C1682576062,0.16999999999999998
C1172814480,0.16999999999999998
C93456059,0.16999999999999998
C2054934604,0.16999999999999998
C878630772,0.16999999999999998
C2045781387,0.16999999999999998
C1477916763,0.16999999999999998
C430841145,0.16999999999999998
C1321660775,0.16999999999999998
C1245478626,0.16999999999999998
C1154879065,0.16999999999999998
C1187525923,0.16999999999999998
C1976776908,0.16999999999999998
C1878189200,0.16999999999999998
C406986282,0.16999999999999998
C1687624920,0.16999999999999998
C1949761567,0.16999999999999998
C809682720,0.16999999999999998
C1867400046,0.16999999999999998
C1611639732,0.16999999999999998
C1443608710,0.16999999999999998
C492997256,0.16999999999999998
C800523009,0.16999999999999998
C760563749,0.16999999999999998
C488493081,0.16999999999999998
C1680801610,0.16999999999999998
C1109430433,0.16999999999999998
C217441120,0.16999999999999998
C1288282676,0.16999999999999998
